,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude
1079,PM3984805,2210_0001,2301 Connecticut Plaza,2016,Data Under Review by DOEE,2301 CATHEDRAL AVE NW,CATHCONN ASSOCIATES LP,3.0,WASHINGTON,DC,20008.0,1923,Multifamily Housing,Multifamily Housing,51541.0,51541.0,98,31.9,32.3,74.4,74.7,149.4,2.9,1191.3,295148.0,6392.350637,38.92802568,-77.05293566
1081,PM3987174,0453_0052,Wah Luck House,2016,In Compliance,800 6TH ST NW,WASHINGTON CHINATOWN DEVELOPMENT COMPANY,2.0,WASHINGTON,DC,20001.0,1982,Multifamily Housing,Multifamily Housing,149161.0,89000.0,100,39.2,39.2,74.7,74.7,273.3,3.1,10140.9,419621.9,20542.67697,38.90023619,-77.02019168
1082,PM4007348,2586_0812,3025 Ontario Road INC,2016,In Compliance,3025 ONTARIO RD NW,3025 ONTARIO ROAD INC,1.0,WASHINGTON,DC,20009.0,1949,Multifamily Housing,Multifamily Housing,54862.0,54862.0,97,49.4,49.1,75.0,74.0,179.0,3.3,1077.2,177436.0,21062.22494,38.9260628,-77.04393453
1083,PM4007102,3698_0011,Chillum Manor - 1,2016,In Compliance,0011 - 0015 RIGGS RD NE,CHILLUM MANOR LLC,5.0,WASHINGTON,DC,20011.0,1942,Multifamily Housing,Multifamily Housing,51376.0,51376.0,94,48.7,50.3,75.4,77.0,169.6,3.3,2295.2,174217.2,19097.701419999998,38.95470903,-77.00818570000001
1084,PM4005350,2528_0891,The William Penn Apartments,2016,In Compliance,2231 CALIFORNIA ST NW,WILLIAM PENNSYLVANIA LTD,2.0,WASHINGTON,DC,20008.0,1943,Multifamily Housing,Multifamily Housing,65514.0,65514.0,97,43.3,44.2,76.8,76.9,211.2,3.2,144828.0,288691.9,18492.18689,38.91594385,-77.05016009999999
1087,PM3256982,2108_0040,Hampton House,2016,In Compliance,2700 CONNECTICUT AVE NW,2700 CONECTICUT AVENUE LLC,3.0,WASHINGTON,DC,20008.0,1921,Multifamily Housing,Multifamily Housing,91304.0,83580.0,98,48.6,50.9,79.7,81.1,286.5,3.4,2950.3,336098.0,29183.997580000003,38.92597194,-77.05337582
1088,PM3997985,PAR00890021,Winchester-Luzon,2016,In Compliance,6601 14TH ST NW,LUZON ASSOCIATES LP,4.0,WASHINGTON,DC,20012.0,1942,Multifamily Housing,Multifamily Housing,90400.0,90400.0,97,37.7,38.3,80.2,80.8,289.1,3.2,4738.6,514324.3,16534.7673,38.97060935,-77.03303462
1089,PM3542092,2572_0815,Dorchester House Apartments,2016,In Compliance,2480 16TH ST NW,DORCHESTER HOUSE ASSOCIATES LLC,1.0,WASHINGTON,DC,20009.0,1941,Multifamily Housing,Multifamily Housing,439502.0,439502.0,93,39.0,38.7,80.5,78.0,1422.3,3.2,5879.1,2437630.7,88206.42724,38.92303223,-77.03739409
1090,PM3298382,3630_0808,Edgewood IV,2016,In Compliance,0611 EDGEWOOD ST NE,EDGEWOOD IV LP,5.0,WASHINGTON,DC,20017.0,1974,Multifamily Housing,Multifamily Housing,383900.0,383900.0,84,39.4,39.5,80.8,79.3,1249.2,3.3,22.9,2120602.6,78963.00241,38.92312217,-76.99787913
1091,PM4007384,5627_0093,Hillside Terrace LLC,2016,In Compliance,1806 - 1820 23RD ST SE,HILLSIDE TERRACE LLC,8.0,WASHINGTON,DC,20020.0,1943,Multifamily Housing,Multifamily Housing,52127.0,52127.0,82,27.4,26.5,81.5,78.6,156.7,3.0,846.2,385303.7,1123.516907,38.8678309,-76.97276331
1093,PM3505747,6219_0032,Atlantic Terrace Ltd.,2016,In Compliance,4301 3RD ST SE,ATLANTIC TERRACE LTD,8.0,WASHINGTON,DC,20032.0,1964,Multifamily Housing,Multifamily Housing,200839.0,200839.0,96,44.9,46.2,82.2,83.6,686.2,3.4,9263.8,987543.8,56446.801020000006,38.82985202,-77.00225519
1094,PM4006488,4395_0816,Parkway Plaza - 1,2016,In Compliance,1810 - 1826 24TH ST NE,MAURICE LIPNICK,5.0,WASHINGTON,DC,20002.0,1964,Multifamily Housing,Multifamily Housing,52944.0,52944.0,90,41.3,41.4,82.2,81.9,176.6,3.3,7680.3,288285.4,12013.69456,38.91493337,-76.97240003
1095,PM4260417,2084_0023,Parkway Apartments,2016,In Compliance,3220 CONNECTICUT AVE NW,DARO REALTY INC,3.0,WASHINGTON,DC,20008.0,1927,Multifamily Housing,Multifamily Housing,74078.0,76000.0,97,50.9,52.7,82.3,84.2,270.1,3.6,2945.0,307110.4,28231.062910000004,38.93326456,-77.05749357
1096,PM4007053,4396_0153,Parkway Plaza - 2,2016,In Compliance,1811 - 1831 24TH ST NE,PARKWAY PLAZA ASSOCIATES LLC,5.0,WASHINGTON,DC,20002.0,1964,Multifamily Housing,Multifamily Housing,62904.0,62901.0,90,42.2,42.5,82.5,82.8,211.8,3.4,3680.8,336955.2,15044.895480000001,38.91478572,-76.97038298
1098,PM4387508,2667_0062,New Fairmont,2016,In Compliance,1401 FAIRMONT ST NW,NEW FAIRMONT L.P.,1.0,WASHINGTON,DC,20009.0,1913,Multifamily Housing,Multifamily Housing,89530.0,84000.0,91,26.5,26.5,83.2,83.2,255.2,3.0,33.6,652179.9,,38.92478951,-77.03285395
1099,PM3075531,2553_0073,The Promenade,2016,In Compliance,1884 COLUMBIA RD NW,ADAMS-MORGAN ASSOCIATES,1.0,WASHINGTON,DC,20009.0,1965,Multifamily Housing,Multifamily Housing,187707.0,206478.0,95,41.7,42.3,83.4,83.1,698.3,3.4,5092.8,1148635.0,46858.31985,38.91900547,-77.04425918
1100,PM3882212,2727_0801,The Rittenhouse,2016,In Compliance,6101 16TH ST NW,RITTENHOUSE APARTMENTS LLC,4.0,WASHINGTON,DC,20011.0,1957,Multifamily Housing,Multifamily Housing,390470.0,371045.0,86,35.0,35.3,83.6,83.9,1170.9,3.2,18840.8,2437750.7,46740.33148,38.96506923,-77.0353807
1101,PM4390599,3560_0810,The Metropolitan Apartments,2016,In Compliance,200 RHODE ISLAND AVE NE,MT INVESTMENTS LLC,5.0,WASHINGTON,DC,20002.0,1936,Multifamily Housing,Multifamily Housing,74064.0,130989.0,98,33.7,34.5,83.6,85.8,420.5,3.2,3454.8,885279.6,13942.49045,38.9191846,-77.00327556
1102,PM2802906,1805_0800,The Westchester,2016,In Compliance,4000 CATHEDRAL AV NW,WESTCHESTER CORPORATION,3.0,WASHINGTON,DC,20016.0,1931,Multifamily Housing,Multifamily Housing,984779.0,989860.0,84,51.4,53.2,84.0,84.9,3577.6,3.6,13638.5,4161986.6,366953.6472,38.92843605,-77.07790915
1103,PM3503353,1869_0036,La Reine Apartments,2016,In Compliance,5425 CONNECTICUT AVE NW,INVESTORS CONNECTICUT AVENUE LLC,3.0,WASHINGTON,DC,20015.0,1929,Multifamily Housing,Multifamily Housing,100044.0,100044.0,94,54.8,56.4,84.4,85.1,370.3,3.7,2559.8,375968.2,42020.70681,38.96228105,-77.07370034
1104,PM4008015,2681_0799,Urban Village,2016,In Compliance,1500 MERIDIAN PL NW,"""UV",1.0,WASHINGTON,DC,20010.0,1977,Multifamily Housing,Multifamily Housing,69263.0,69619.0,93,27.1,27.1,85.1,85.1,216.4,3.1,3421.4,553138.9,,38.9340275,-77.03523299
1106,PM4556577,3531_0116,St. Martin's Apartments LP,2016,In Compliance,116 T ST NE,ST MARTIN'S APARTMENTS LP,5.0,WASHINGTON,DC,20002.0,2010,Multifamily Housing,Multifamily Housing,240940.0,280000.0,83,36.2,36.2,85.3,84.5,928.9,3.3,13110.5,1856348.8,38133.09483,38.91576136,-77.00531727
1108,PM3502126,2226_0800,The Broadmoor Cooperative Apartments,2016,In Compliance,3601 CONNECTICUT AVE NW,BROADMOOR COOPERATIVE,3.0,WASHINGTON,DC,20008.0,1930,Multifamily Housing,Multifamily Housing,308077.0,288969.0,95,54.3,56.4,87.6,89.1,1093.7,3.8,5156.9,1235889.0,114867.8808,38.93794269,-77.05834316
1109,PM3998607,2554_0014,1870 Wyoming Ave NW,2016,In Compliance,1870 WYOMING AVE NW,1870 WYOMING AVENUE NW INC,1.0,WASHINGTON,DC,20009.0,1917,Multifamily Housing,Multifamily Housing,63712.0,63712.0,71,51.4,53.2,87.6,88.4,236.9,3.7,940.3,300719.3,22456.00203,38.91849145,-77.04427685
1110,PM3511715,1972_0024,PONCE DE LEON COOPERATIVE INC,2016,In Compliance,4514 CONNECTICUT AVE NW,PONCE DE LEON COOPERATIVE INC,3.0,WASHINGTON,DC,20008.0,1928,Multifamily Housing,Multifamily Housing,101479.0,78518.0,93,54.7,56.4,87.8,89.0,298.5,3.8,1827.9,334720.5,31533.380489999996,38.94852286,-77.06656295
1111,PM4369364,0199_0835,Camden Grand Parc,2016,In Compliance,1555 I ST NW,SUMMIT GRAND PARC LLC,2.0,WASHINGTON,DC,20005.0,1932,Multifamily Housing,Multifamily Housing,86131.0,133225.0,84,32.5,33.3,87.8,88.6,440.5,3.3,2464.5,1002173.8,9105.783014,38.90172943,-77.03500031
1112,PM3644356,2132_0030,The Delano,2016,In Compliance,2745 29TH ST NW,DELANO LLC,3.0,WASHINGTON,DC,20008.0,1942,Multifamily Housing,Multifamily Housing,151582.0,98663.0,74,71.9,74.9,88.0,90.8,413.2,4.2,3323.0,173280.4,65025.337479999995,38.92495375,-77.05713642
1113,PM4044593,1356_0857,The Palisade Apartments,2016,In Compliance,4540 MACARTHUR BLVD NW,PALISADES LLC,3.0,WASHINGTON,DC,20007.0,1954,Multifamily Housing,Multifamily Housing,56032.0,51800.0,88,58.8,60.2,88.1,87.7,202.0,3.9,1862.0,191622.6,23910.20067,38.90882459,-77.08671463
1114,PM4018326,0177_0129,The Windermere,2016,In Compliance,1825 NEW HAMPSHIRE AVE NW,WINDERMERE HARROWGATE LLC,2.0,WASHINGTON,DC,20009.0,1927,Multifamily Housing,Multifamily Housing,74360.0,74360.0,97,47.0,47.6,88.3,87.8,271.0,3.6,2711.2,406409.2,21077.92676,38.91499037,-77.03784485
1115,PM3072203,2677_0811,The Yorkshire,2016,In Compliance,3355 16TH ST NW,EDWARD J LENKIN,1.0,WASHINGTON,DC,20010.0,1942,Multifamily Housing,Multifamily Housing,75717.0,76772.0,95,64.0,66.5,88.4,90.2,309.0,4.0,2943.8,228032.8,41374.283760000006,38.93288831,-77.0360392
1116,PM3974484,0157_0107,1734 P Street NW,2016,In Compliance,1734 P ST NW,AVONDALE COOPERATIVE APARTMENTS INC,2.0,WASHINGTON,DC,20036.0,1914,Multifamily Housing,Multifamily Housing,54900.0,59544.0,83,64.4,59.8,90.3,83.9,243.4,4.1,339.8,189031.0,31893.81897,38.90934873,-77.03995422
1117,PM3993734,0070_0196,The Bond,2016,In Compliance,1230 NEW HAMPSHIRE AV,1230 NEW HAMPSHIRE LLC,2.0,WASHINGTON,DC,20036.0,1966,Multifamily Housing,Multifamily Housing,165495.0,165495.0,64,32.5,32.9,90.6,91.0,561.1,3.4,1985.8,1309783.4,9141.624754999999,38.90614063,-77.04710098
1118,PM4260433,0212_0827,The Heatherington,2016,In Compliance,1421 MASSACHUSETTS AV NW,DARO REALTY LLC,2.0,WASHINGTON,DC,20005.0,1936,Multifamily Housing,Multifamily Housing,64291.0,73800.0,93,51.0,53.4,90.6,93.2,280.5,3.8,3726.8,384309.1,24491.33406,38.90651953,-77.03317158
1119,PM4000672,2801_0803,1365 Kennedy St NW (Madison Terrace),2016,In Compliance,1365 KENNEDY ST NW,MADISON TRUSTEE COOPERATIVE INC,4.0,WASHINGTON,DC,20011.0,1936,Multifamily Housing,Multifamily Housing,50739.0,50739.0,80,67.5,67.2,90.7,89.7,209.7,4.1,1350.1,140690.0,29451.809039999996,38.95654686,-77.03258597
1120,PM3514124,0158_1058,The Palladium,2016,In Compliance,1325 18TH ST NW,THE PALLADIUM CONDOMINIUM,2.0,WASHINGTON,DC,20036.0,1974,Multifamily Housing,Multifamily Housing,3997572.0,195480.0,78,38.0,38.2,91.1,90.8,689.1,3.5,5923.7,1402252.4,26433.90731,38.90821983,-77.04136835
1121,PM4013991,3848_0825,Rhode Island Row,2016,In Compliance,2350 WASHINGTON PL NE,WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY,5.0,WASHINGTON,DC,20018.0,2012,Multifamily Housing,Multifamily Housing,94039.0,401517.0,99,29.5,29.5,91.3,91.3,1342.2,3.3,11629.8,3392855.3,2747.5142149999997,38.92103845,-76.99481641
1123,PM3760909,4509_0157,Pentacle Apartments,2016,In Compliance,1501 - 1523 BENNING RD NE,PENTACLE LIMITED PARTNERSHIP,6.0,WASHINGTON,DC,20002.0,1978,Multifamily Housing,Multifamily Housing,181010.0,181010.0,81,29.2,28.1,91.6,88.3,605.2,3.3,9676.0,1546798.0,,38.89982819,-76.98181093
1124,PM3298389,0447_0041,Washington Apartments,2016,In Compliance,1300 - 1312 6TH ST NW,WASHINGTON APARTMENT LP,6.0,WASHINGTON,DC,20001.0,1977,Multifamily Housing,Multifamily Housing,83049.0,262000.0,90,29.2,29.2,91.7,91.7,877.1,3.3,9764.6,2241641.7,,38.90838231,-77.02016409999999
1125,PM3330701,2633_0829,Crestwood Apartments,2016,In Compliance,3900 16TH ST NW,CRESTWOOD APARTMENTS ASC,4.0,WASHINGTON,DC,20011.0,1951,Multifamily Housing,Multifamily Housing,263283.0,263260.0,91,54.7,55.8,91.7,92.0,1014.3,3.9,12273.9,1262425.6,101004.7089,38.93933039,-77.03727482
1126,PM3995408,3354_0026,Elevation 314,2016,In Compliance,314 CARROLL ST NW,TP2 LLC,4.0,WASHINGTON,DC,20012.0,2004,Multifamily Housing,Multifamily Housing,68000.0,68000.0,76,34.5,34.6,92.1,92.2,236.5,3.5,1579.0,533221.1,5237.37723,38.97489174,-77.01677983
1127,PM3999777,0547_0024,Channel Square Apartments,2016,In Compliance,0325 P ST SW,CHANNEL SQUARE HOUSING LLC,6.0,WASHINGTON,DC,20024.0,1968,Multifamily Housing,Multifamily Housing,253231.0,281958.0,94,51.7,52.6,92.5,91.9,1091.7,3.9,9114.1,1512086.0,94145.70501,38.87284026,-77.01539026
1128,PM3274455,2538_0806,1901 Wyoming Avenue NW,2016,In Compliance,1901 WYOMING AV NW,1901 WYOMING AVENUE COOPERATIVE,1.0,WASHINGTON,DC,20009.0,1917,Multifamily Housing,Multifamily Housing,71791.0,71791.0,76,61.2,63.3,92.8,95.0,293.8,4.1,1135.6,287059.0,34166.19995,38.91859638,-77.04548941
1129,PM4769644,5730_0218,Roundtree Residences,2016,In Compliance,2513 ALABAMA AVE SE,ALABAMA AVE AFFORDABLE HOUSING L P,8.0,WASHINGTON,DC,20020.0,2013,Multifamily Housing,Multifamily Housing,94557.0,77399.0,82,29.6,29.6,92.8,92.8,262.4,3.4,1969.4,670557.2,,38.85739488,-76.96907135
1130,PM3997829,2565_0804,Beverly Court Co-op Inc,2016,In Compliance,1736 COLUMBIA RD NW,BEVERLY COURT COOPERATIVE,1.0,WASHINGTON,DC,20009.0,1915,Multifamily Housing,Multifamily Housing,74072.0,74072.0,65,55.0,56.4,93.1,93.4,293.6,4.0,1358.5,367722.8,28183.294680000003,38.92419363,-77.04000854
1131,PM3502417,0246_0806,Belvedere,2016,In Compliance,1301 MASSACHUSETTS AV NW,"""BELVEDERE",2.0,WASHINGTON,DC,20005.0,1923,Multifamily Housing,Multifamily Housing,100441.0,100441.0,90,50.8,52.1,93.8,93.5,390.7,3.9,3273.5,569912.1,31577.680710000004,38.90525941,-77.0299438
1132,PM3993135,2865_0168,Castle Manor,2016,In Compliance,2515 13TH ST NW,COLUMBIA REALTY VENTURE LLC,1.0,WASHINGTON,DC,20009.0,1955,Multifamily Housing,Multifamily Housing,64319.0,63000.0,93,58.0,60.0,94.0,94.9,255.4,4.1,540.1,292772.8,26523.85675,38.92296088,-77.02923937
1133,PM3622119,0281_0049,King Housing LLC,2016,In Compliance,1220 12TH ST NW,KING HOUSING LLC,2.0,WASHINGTON,DC,20005.0,1972,Multifamily Housing,Multifamily Housing,128167.0,128560.0,94,54.1,55.6,94.4,95.9,511.8,4.0,6322.8,677049.9,46473.00383,38.90627998,-77.02846272
1134,PM4369402,0188_0802,Camden Roosevelt,2016,In Compliance,2101 16TH ST NW,SUMMIT ROOSEVELT LLC,1.0,WASHINGTON,DC,20009.0,1919,Multifamily Housing,Multifamily Housing,244643.0,169532.0,90,37.9,38.6,94.9,95.0,616.5,3.6,6980.0,1310424.6,19535.92067,38.9186611,-77.03606222
1135,PM3072252,1923_0064,Lenchsire House,2016,In Compliance,3140 WISCONSIN AVE NW,LENCSHIRE ASSOCIATES LLC,3.0,WASHINGTON,DC,20016.0,1950,Multifamily Housing,Multifamily Housing,105499.0,118550.0,92,54.6,56.0,95.1,95.4,475.6,4.0,5936.1,628023.1,43268.970460000004,38.93171645,-77.0731743
1136,PM4563719,0621_0247,SeVerna,2016,In Compliance,1001 1ST ST NW,SEVERNA LLC,6.0,WASHINGTON,DC,20001.0,2011,Multifamily Housing,Multifamily Housing,80034.0,80034.0,85,32.6,33.0,95.5,96.0,283.2,3.5,2587.5,687832.9,2646.295214,38.90333692,-77.01193359999999
1137,PM3515226,0245_0843,1301 Thomas Circle,2016,In Compliance,1301 M ST NW,CIRCLE PROPERTY CORPORTATION,2.0,WASHINGTON,DC,20005.0,2008,Multifamily Housing,Multifamily Housing,343585.0,339406.0,85,32.9,32.9,95.9,95.9,1206.2,3.6,3234.4,2921382.2,11876.56991,38.90623425,-77.02990069
1138,PM3509928,0031_0835,"Potomac Plaza Terrace, Inc.- WHOLE BUILDING",2016,In Compliance,0730 24TH ST NW,POTOMAC PLAZA TERRACES,2.0,WASHINGTON,DC,20037.0,1961,Multifamily Housing,Multifamily Housing,210919.0,210000.0,91,49.1,49.8,96.2,95.5,823.7,3.9,5910.7,1312559.8,58381.38051,38.89909854,-77.05174686
1139,PM3984144,4511_0068,Benning Court,2016,In Compliance,1701 - 1713 BENNING RD NE,GALES PLACE ASSOCIATES LIMITED PARTNERSHIP,6.0,WASHINGTON,DC,20002.0,1979,Multifamily Housing,Multifamily Housing,94098.0,94098.0,76,30.7,29.6,96.3,93.0,331.0,3.5,6160.9,845937.6,,38.89912783,-76.97782114
1140,PM3500398,2581_0448,The Chatham,2016,In Compliance,1707 COLUMBIA RD NW,ALONZO O BLISS PROPERTIES,1.0,WASHINGTON,DC,20009.0,1916,Multifamily Housing,Multifamily Housing,114441.0,114441.0,57,58.4,59.8,96.6,96.4,473.7,4.1,2989.1,566018.4,47488.07063,38.92508802,-77.03961684
1141,PM4007393,5871_0145,Washington View Assoc2,2016,In Compliance,2657 - 2661 STANTON RD SE,WASHINGTON VIEW ASSOCIATES LLC,8.0,WASHINGTON,DC,20020.0,1967,Multifamily Housing,Multifamily Housing,88082.0,88082.0,53,42.1,41.2,96.6,93.9,333.0,3.8,3571.4,647701.3,14973.49998,38.85826777,-76.99045205
1142,PM3372033,1972_0001,The Connecticut House,2016,In Compliance,4500 CONNECTICUT AVE NW,CONNECTICUT HOUSE ASSOCIATES,3.0,WASHINGTON,DC,20008.0,1958,Multifamily Housing,Multifamily Housing,192664.0,192638.0,77,59.2,60.6,96.7,96.9,801.8,4.2,6226.2,933013.3,82220.55836,38.94810614,-77.06639494
1143,PM4019576,1919_0823,"Chesterfield Cooperative, Inc.",2016,Data Under Review by DOEE,3315 WISCONSIN AV NW,CHESTERFLD COOPERATIVE INC,3.0,WASHINGTON,DC,20016.0,1959,Multifamily Housing,Multifamily Housing,81996.0,81996.0,88,49.0,48.3,96.8,94.5,316.3,3.9,3208.5,521100.0,22418.90321,38.93379554,-77.0720661
1144,PM3488104,0025_0808,2400 M Street,2016,In Compliance,2400 M ST NW,EQR-JBG 2400 RESIDENTIAL LLC,2.0,WASHINGTON,DC,20037.0,2005,Multifamily Housing,Multifamily Housing,401625.0,433100.0,91,43.1,42.8,96.9,95.1,1649.4,3.8,11508.5,3137014.6,79444.9917,38.90507245,-77.05171073
1145,PM3993124,2895_0155,The Avenue,2016,In Compliance,3506 GEORGIA AVE NW,PMDP GA LLC,1.0,WASHINGTON,DC,20010.0,2012,Multifamily Housing,Multifamily Housing,83783.0,98174.0,80,45.6,46.2,97.1,96.8,380.1,3.9,2815.3,676350.9,21733.30025,38.93351637,-77.02414295
1148,PM2637498,0109_0801,President Madison Apartments,2016,In Compliance,1908 FLORIDA AV NW,BDC PRESIDENT MADISON LLC,2.0,WASHINGTON,DC,20009.0,1908,Multifamily Housing,Multifamily Housing,86166.0,86166.0,78,59.7,61.3,97.8,98.6,362.4,4.2,3772.9,424016.1,36998.28993,38.91503989,-77.04455847
1149,PM3672853,0222_0022,15th and H Street Associates LLP,2016,In Compliance,733 15TH ST NW,15TH AND H STREET ASSOCIATES LP,2.0,WASHINGTON,DC,20005.0,1912,Multifamily Housing,Multifamily Housing,230141.0,241383.0,98,38.4,39.0,98.3,99.0,905.0,3.7,2288758.0,1962066.9,25836.284490000002,38.9000885,-77.03283599
1150,PM3671428,3187_0053,Gables Takoma Park,2016,In Compliance,7035 BLAIR RD NW,L G TAKOMA PARK LP,4.0,WASHINGTON,DC,20012.0,2007,Multifamily Housing,Multifamily Housing,199880.0,189995.0,45,35.2,35.5,98.5,98.8,699.4,3.7,4067.0,1638453.3,10968.23785,38.97572694,-77.01879890000001
1151,PM3542046,2571_0104,The Envoy,2016,In Compliance,2400 16TH ST NW,ENVOY ASSOCIATES LTD PTSP,1.0,WASHINGTON,DC,20009.0,1918,Multifamily Housing,Multifamily Housing,276099.0,276092.0,77,36.9,37.7,98.6,99.4,1028.4,3.7,14197.6,2316777.3,22939.59728,38.92117849,-77.03691453
1152,PM4007122,2790_0810,"1329-1337 Ft. Stevens Drive, NW",2016,In Compliance,1329 - 1337 FORT STEVENS DR NW,1329-1337 FT STEVENS DR LLC,4.0,WASHINGTON,DC,20011.0,1942,Multifamily Housing,Multifamily Housing,64692.0,64692.0,71,66.7,68.9,99.0,100.5,284.4,4.4,4213.1,262939.2,34180.789260000005,38.96493713,-77.03145893
1153,PM4000686,2671_1055,The Clairborne Condominium,2016,In Compliance,3033 16TH ST NW,CLAIBORNE COOPERATIVE ASSOCIATION INC,1.0,WASHINGTON,DC,20009.0,1909,Multifamily Housing,Multifamily Housing,69726.0,55000.0,90,49.2,49.7,99.7,100.2,221.5,4.0,2331.7,370054.0,14445.03234,38.92752588,-77.03590825
1154,PM3987331,0189_0062,2013 N. HAMPSHIRE AVE NW,2016,In Compliance,2013 NEW HAMPSHIRE AVE NW,2013 NEW HAMP AVE NW LLC,1.0,WASHINGTON,DC,20009.0,1926,Multifamily Housing,Multifamily Housing,91382.0,91382.0,90,59.7,60.9,100.1,100.0,390.4,4.3,2611.2,480071.0,38137.70461,38.91752036,-77.03553896
1155,PM4349272,2035_0803,4801 Connecticut Ave Apartments,2016,In Compliance,4801 CONNECTICUT AVE NW,AUSTIN L AUBINOE,3.0,WASHINGTON,DC,20008.0,1939,Multifamily Housing,Multifamily Housing,281555.0,200000.0,83,57.2,57.0,100.5,99.4,950.5,4.8,7163.6,1160393.3,28096.91375,38.952418200000004,-77.06768979
1156,PM3625087,2541_0806,The Park Crest,2016,In Compliance,2308 ASHMEAD PL NW,PARK CREST LLC,1.0,WASHINGTON,DC,20009.0,1923,Multifamily Housing,Multifamily Housing,58177.0,50000.0,75,56.3,57.2,100.6,100.3,210.6,4.2,2176.3,291317.1,18198.1174,38.91947455,-77.04847305
1157,PM3515220,0212_2674,Andover House,2016,In Compliance,1200 14TH ST NW,ANDOVER HOUSE CONDOMINIUM,2.0,WASHINGTON,DC,20005.0,2005,Multifamily Housing,Multifamily Housing,146901.0,146229.0,88,46.4,47.9,101.1,102.6,586.2,4.0,4610.3,1073218.3,31296.90629,38.90708622,-77.03261972
1158,PM3503889,2590_0801,Chalfonte,2016,In Compliance,1601 ARGONNE PL NW,COLUMBIA REALTY VENTURE LLC,1.0,WASHINGTON,DC,20009.0,1926,Multifamily Housing,Multifamily Housing,202589.0,202589.0,80,63.0,64.7,101.2,102.1,887.0,4.4,6636.3,995392.1,93662.31102000001,38.92668013,-77.03860608
1159,PM4378445,3768_0003,Aventine Fort Totten Building 3,2016,In Compliance,350 GALLOWAY ST NE,W M A T A,5.0,WASHINGTON,DC,20011.0,2008,Multifamily Housing,Multifamily Housing,50877.0,54533.0,93,32.3,32.3,101.5,101.5,202.1,3.7,2397.7,516457.0,,38.952911,-77.00018399
1160,PM3507775,0529_0851,Mass Court - Municipal Benchmarking Account,2016,In Compliance,0300 MASSACHUSETTS AV,T-C MASS COURT LLC,2.0,WASHINGTON,DC,20001.0,2005,Multifamily Housing,Multifamily Housing,200000.0,363927.0,90,37.9,38.8,101.7,102.6,1396.1,3.8,14886.5,3154405.7,30473.26792,38.89964972,-77.01546727
1161,PM4380823,3560_0001,Rhode Island Gardens,2016,In Compliance,230 RHODE ISLAND AVE NE,RHODE ISLAND GARDENS LLC,5.0,WASHINGTON,DC,20002.0,1931,Multifamily Housing,Multifamily Housing,73304.0,77160.0,62,69.8,72.5,101.8,104.1,351.0,4.5,277.0,308764.8,43336.83178,38.91952541,-77.00247333
1163,PM3916703,2038_0010,Chesapeake,2016,In Compliance,4607 CONNECTICUT AVE NW,J F HORNING,3.0,WASHINGTON,DC,20008.0,1942,Multifamily Housing,Multifamily Housing,187490.0,264562.0,79,53.9,55.1,102.0,101.9,1111.7,4.2,7202.2,1685393.1,85145.22946,38.95041902,-77.06654488
1164,PM3997914,2582_0826,Park Crescent,2016,In Compliance,2901 18TH ST NW,THE MORRIS AND GWENDOLYN CAFRITZ FOUNDATION,1.0,WASHINGTON,DC,20009.0,1938,Multifamily Housing,Multifamily Housing,81080.0,81080.0,69,68.5,71.3,102.0,104.3,366.7,4.5,2553.2,342198.9,43834.7607,38.92649002,-77.04108546
1165,PM5815464,0621_0248,Severna on K,2016,In Compliance,0043  K ST NW,SEVERNA PHASE II LLC,6.0,WASHINGTON,DC,20001.0,2014,Multifamily Housing,Multifamily Housing,152325.0,136141.0,83,33.2,33.2,102.2,102.2,509.9,3.7,2994.6,1285647.9,1286.872446,38.90281979,-77.01154684
1166,PM3540346,0096_0814,Bristol House,2016,In Compliance,1400 20TH ST NW,BRISTOL ASSOCIATES,2.0,WASHINGTON,DC,20036.0,1963,Multifamily Housing,Multifamily Housing,158375.0,158375.0,72,50.7,51.4,102.4,101.8,655.8,4.1,5691.8,1092302.2,43006.1641,38.90899894,-77.04515044
1167,PM4019574,0177_0130,The Harrowgate,2016,In Compliance,1833 NEW HAMPSHIRE AVE NW,WINDERMERE HARROGATE LLC,2.0,WASHINGTON,DC,20009.0,1927,Multifamily Housing,Multifamily Housing,69192.0,69192.0,95,54.1,54.4,102.5,101.0,291.9,4.2,1872.6,443636.9,22273.09419,38.91525985,-77.03769059
1168,PM3993985,0179_0823,The Regent,2016,In Compliance,1640 16TH ST NW,"""R/16",2.0,WASHINGTON,DC,20009.0,2001,Multifamily Housing,Multifamily Housing,68688.0,68680.0,91,56.8,57.4,102.6,100.9,294.2,4.3,1471.1,413269.0,24941.80646,38.91237319,-77.03696197
